	 POB  VHZ   605      P E 2  83.25   13.66
	 HOD  VHZ   395      P E 2  90.40   15.41
	 HOD  VHZ   395      S E 3  90.40   25.98
	 CTW  VHZ   237      P E 2  92.09   15.51
	 WIN  VHZ   895      P E 3  92.93   15.31
	 BAC  VHZ   123      P E 3  95.94   15.87
	 BLK  VHZ   143      P E 3 108.11   18.11
	 MIR  VHZ   474      P ID1 108.65   18.28
	 HYS  VHZ   399      P E 2 116.69   19.38
	 FRK  VHZ   332      P E 3 129.50   21.84
	0299    C 65535      P IU1 11395.99   13.48
2000/08/01 15:59:56.7 L 1.5 c  34.337 -116.477   4.6 A 9159037  26  83  0  0
	 GTM  VHZ   377      P ID0  12.11    2.30
	 GTM  VHZ   377      S E 2  12.11    4.23
	 RMR  VHZ   654      P ID0  16.57    3.13
	 HDB  VHZ  1032      P E 3  18.93    3.69
	 HDB  VHZ  1032      S E 3  18.93    6.26
	 SIL  VHZ   711      P E 2  32.33    5.73
	 SIL  VHZ   711      S E 3  32.33    9.29
	 TPM  VHZ  1033      P E 2  36.52    6.21
	 TPM  VHZ  1033      S E 3  36.52   10.70
	 RMM  VHZ   647      P IU1  36.72    6.34
	 RMM  VHZ   647      S E 3  36.72   11.32
	 EW2  VHZ  1011      P ID1  44.56    7.48
	 EW2  VHZ  1011      S E 2  44.56   13.26
	 RAY  VHZ   633      P IU1  45.49    7.83
	 TPC  VHZ   814      P E 2  47.07    7.85
	 RAG  VHZ  1034      P E 3  48.79    8.33
	 CDY  VHZ   184      P E 3  56.32    9.36
	 CDY  VHZ   184      S E 3  56.32   16.78
	 FRG  VHZ   330      P E 3  74.95   12.39
	 POB  VHZ   605      P E 2  83.20   13.98
	 GRP  VHZ   355      P E 2  95.59   16.25
	 BAC  VHZ   123      P E 3  95.89   15.94
	 BAC  VHZ   123      S E 2  95.89   27.23
	 MIR  VHZ   474      P ID1 108.68   18.26
	 HYS  VHZ   399      P IU1 116.61   19.49
	0299    C 65535      P E 2 11396.08   13.04
2000/08/01 16:02:05.8 L 1.9 l  34.336 -116.475   5.9 C 9159038  31  99  0  0
	 GTM  VHZ   377      P ID1  11.90    2.28
	 GTM  VHZ   377      S E 2  11.90    4.22
	 RMR  VHZ   654      P IU1  16.58    3.11
	 RMR  VHZ   654      S E 3  16.58    5.52
	 HDB  VHZ  1032      P E 2  18.81    3.39
	 HDB  VHZ  1032      S E 3  18.81    6.25
	 SIL  VHZ   711      P E 2  32.52    5.72
	 SIL  VHZ   711      S E 2  32.52    9.29
	 TPM  VHZ  1033      P E 3  36.35    6.15
	 RMM  VHZ   647      P IU1  36.90    6.34
	 EW2  VHZ  1011      P IU1  44.43    7.37
	 RAY  VHZ   633      P IU0  45.53    7.83
	 TPC  VHZ   814      P IU1  46.86    7.84
	 LUC  VHZ   466      P E 3  47.04    7.92
	 RAG  VHZ  1034      P E 2  48.76    8.04
	 BTL  VHZ   170      P E 3  49.66    8.57
	 CDY  VHZ   184      P E 2  56.39    9.37
	 PSP  VHZ   620      P E 2  60.69    9.78
	 FRG  VHZ   330      P E 2  74.76   12.52
	 POB  VHZ   605      P E 2  83.19   13.76
	 HMT  VHZ   392      P E 3  85.09   14.07
	 FLS  VHZ   323      P E 3  87.63   14.71
	 MEC  VHZ   472      P E 3  88.08   14.75
	 HOD  VHZ   395      P E 3  90.54   15.34
	 CTW  VHZ   237      P E 3  91.94   15.47
	 WIN  VHZ   895      P E 3  92.90   15.32
	 BLK  VHZ   143      P E 2 108.25   18.10
	 MIR  VHZ   474      P E 3 108.51   17.66
	 HYS  VHZ   399      P E 3 116.83   19.39
	 BC3  VHZ   137      P E 3 120.88   20.65
	0299    C 65535      P IU1 11395.87   13.48
2000/08/01 16:16:39.0 L 1.6 c  34.150 -116.405   5.2 A 9159039  43  78  0  0
	 GTM  VHZ   377      P ID0  16.70    2.98
	 GTM  VHZ   377      S E 2  16.70    5.33
	 RMR  VHZ   654      P IU0  17.27    3.31
	 RMR  VHZ   654      S E 2  17.27    5.82
	 EW2  VHZ  1011      P ID0  23.32    4.14
	 EW2  VHZ  1011      S E 2  23.32    7.15
	 TPC  VHZ   814      P IU1  33.15    5.62
	 TPC  VHZ   814      S E 2  33.15    9.84
	 TPM  VHZ  1033      P E 2  38.02    6.52
	 TPM  VHZ  1033      S E 2  38.02   11.67
	 RAY  VHZ   633      P IU1  39.64    6.92
	 RAY  VHZ   633      S E 2  39.64   12.12
	 PSP  VHZ   620      P E 2  41.80    6.65
	 PSP  VHZ   620      S E 2  41.80   11.80
	 SIL  VHZ   711      P IU1  44.74    7.65
	 SIL  VHZ   711      S E 2  44.74   13.22
	 FRG  VHZ   330      P IU1  53.90    9.29
	 FRG  VHZ   330      S E 2  53.90   15.90
	 RMM  VHZ   647      P E 2  58.52    9.43
	 RMM  VHZ   647      S E 2  58.52   16.54
	 LUC  VHZ   466      P E 2  61.73   10.40
	 RAG  VHZ  1034      P IU1  63.70   10.62
	 MEC  VHZ   472      P E 2  66.89   11.32
	 POB  VHZ   605      P IU1  70.28   11.70
	 POB  VHZ   605      S E 2  70.28   20.03
	 CTW  VHZ   237      P E 2  71.94   12.43
	 CTW  VHZ   237      S E 2  71.94   20.76
	 HMT  VHZ   392      P IU1  73.86   12.28
	 HMT  VHZ   392      S E 2  73.86   21.03
	 CDY  VHZ   184      P E 2  75.88   12.42
	 SKY  VHZ   716      P E 2  76.95   12.80
	 SKY  VHZ   716      S E 2  76.95   21.89
	 WIN  VHZ   895      P E 2  82.73   13.61
	 WIN  VHZ   895      S E 2  82.73   23.21
	 BAC  VHZ   123      P IU1  83.72   13.73
	 BAC  VHZ   123      S E 2  83.72   23.30
	 MIR  VHZ   474      P E 2  86.87   13.61
	 MIR  VHZ   474      S E 2  86.87   24.72
	 OLY  VHZ   515      P E 2 103.47   16.73
	 BC3  VHZ   137      P E 2 103.60   17.61
	 JUL  VHZ   424      P E 2 124.02   20.14
	 LTC  VHZ   464      P E 2 142.52   23.56
	0299    C 65535      P E 2 11382.87   16.89
2000/08/01 16:25:14.6 L 1.3 h  34.813 -116.270   7.7 A 9159040   9  54  0  0
	 CDY  VHZ   184      P E 2   6.48    1.67
	 CDY  VHZ   184      S E 2   6.48    3.06
	 RAG  VHZ  1034      P IU1  18.13    3.22
	 RAG  VHZ  1034      S E 2  18.13    6.13
	 RMM  VHZ   647      P E 3  37.70    6.26
	 RMM  VHZ   647      S E 2  37.70   11.17
	 TPM  VHZ  1033      P E 3  52.99    8.82
	 GRP  VHZ   355      P E 2  61.12   10.23
	0299    C 65535      P IU0 11395.97    7.35
2000/08/01 16:47:02.8 L 1.5 h  34.146 -117.344   3.1 D 9159041  10  59  0  0
	 SBP  VLZ   687      P E 3  13.91    2.72
	 SBP  VLZ   687      S E 3  13.91    4.32
	 SKY  VHZ   716      P E 3  46.60    7.99
	 SKY  VHZ   716      S E 3  46.60   13.84
	 RAY  VHZ   633      P IU1  50.41    8.70
	 ELS  VHZ   297      P E 3  56.03    9.40
	 WIN  VHZ   895      P E 3  56.05    9.67
	 POB  VHZ   605      P E 3  64.06   10.77
	 BAC  VHZ   123      P E 3  65.62   11.34
	 EW2  VHZ  1011      P E 3  89.25   14.98
2000/08/01 16:58:09.8 L 1.9 l  34.805 -116.269   6.9 A 9159042  12  71  0  0
	 CDY  VHZ   184      P IU0   6.88    1.72
	 CDY  VHZ   184      S E 3   6.88    3.10
	 RAG  VHZ  1034      P IU0  17.38    3.18
	 RAG  VHZ  1034      S E 2  17.38    5.78
	 RMM  VHZ   647      P ID1  37.34    6.33
	 RMM  VHZ   647      S E 3  37.34   11.19
	 HDB  VHZ  1032      P E 3  44.96    7.73
	 TPM  VHZ  1033      P ID1  52.12    8.80
	 GTM  VHZ   377      P E 3  57.32    9.51
	 GRP  VHZ   355      P IU0  61.02   10.12
	 XMS  VHZ   930      P E 2 128.72   21.27
	0299    C 65535      P IU1 11395.58    7.38
2000/08/01 17:32:21.2 L 1.0 h  34.673 -116.304   3.2 C 9159043  11  56  0  0
	 RAG  VHZ  1034      P E 2  14.11    2.57
	 RAG  VHZ  1034      S E 3  14.11    4.60
	 CDY  VHZ   184      P E 2  17.73    3.26
	 CDY  VHZ   184      S E 3  17.73    5.91
	 RMM  VHZ   647      P E 3  29.71    5.02
	 RMM  VHZ   647      S E 3  29.71    9.47
	 HDB  VHZ  1032      P E 3  30.30    5.14
	 HDB  VHZ  1032      S E 3  30.30    9.76
	 TPM  VHZ  1033      P IU1  40.12    7.03
	 RMR  VHZ   654      P E 3  56.99    9.89
	0299    C 65535      P E 2 11393.64    8.96
2000/08/01 17:50:03.5 L 1.4 h  34.822 -116.258   5.9 B 9159045  10  57  0  0
	 CDY  VHZ   184      P IU0   7.35    1.63
	 CDY  VHZ   184      S E 2   7.35    3.04
	 RAG  VHZ  1034      P E 2  18.33    3.29
	 RAG  VHZ  1034      S E 2  18.33    5.66
	 TPM  VHZ  1033      P E 3  53.59    9.16
	 TPM  VHZ  1033      S E 2  53.59   15.53
	 GRP  VHZ   355      P IU1  60.04   10.07
	 RMR  VHZ   654      P E 3  73.82   12.76
	0299    C 65535      P IU1 11395.27    7.29
	0299    C 65535      S E 3 11395.27   12.54
2000/08/01 17:56:49.4 L 1.0 h  34.453 -116.268  10.5 B 9159046   9  61  0  0
	 HDB  VHZ  1032      P ID1   6.04    2.13
	 HDB  VHZ  1032      S E 3   6.04    3.50
	 GTM  VHZ   377      P ID1  19.39    3.67
	 GTM  VHZ   377      S E 2  19.39    6.38
	 TPM  VHZ  1033      P IU1  19.87    3.80
	 RAG  VHZ  1034      P ID1  27.73    4.96
	 RAG  VHZ  1034      S E 3  27.73    8.43
	 RMR  VHZ   654      P E 2  39.00    6.84
	 GRP  VHZ   355      P IU1  72.41   12.03
2000/08/01 18:04:28.1 L 1.4 h  34.682 -116.289   5.3 B 9159047   8  68  0  0
	 RAG  VHZ  1034      P ID1  12.69    2.48
	 RAG  VHZ  1034      S E 2  12.69    4.30
	 CDY  VHZ   184      P IU1  17.05    3.16
	 RMM  VHZ   647      P E 2  31.21    5.41
	 RMM  VHZ   647      S E 3  31.21    9.39
	 TPM  VHZ  1033      P ID1  40.31    6.89
	 GRP  VHZ   355      P E 3  64.33   10.75
	0299    C 65535      P IU1 11392.68    8.89
2000/08/01 18:12:27.1 L 1.8 l  34.255 -117.532  12.3 A 9159048  41 100  0  0
	 SS2  VHZ   747      P IU0   6.05    2.26
	 SS2  VHZ   747      S E 3   6.05    3.99
	 SUN  VHZ   768      P ID0  15.73    3.41
	 SUN  VHZ   768      S E 2  15.73    6.06
	 CSP  VHZ   235      P ID0  16.71    3.49
	 CSP  VHZ   235      S E 2  16.71    6.12
	 TAB  VHZ   787      P E 2  19.79    4.01
	 GAV  VHZ   336      P ID1  25.98    4.74
	 GAV  VHZ   336      S E 2  25.98    8.13
	 XTL  VHZ   931      P IU0  30.78    5.52
	 XTL  VHZ   931      S E 2  30.78    9.45
	 EL2  VHZ   942      P ID1  32.21    5.71
	 EL2  VHZ   942      S E 2  32.21    9.62
	 RVR  VHZ   661      P E 3  32.46    5.88
	 RVR  VHZ   661      S E 2  32.46    9.81
	 HOL  VHZ  1027      P IU1  36.65    6.56
	 HOL  VLN  1029      S E 2  36.65   11.10
	 CFL  VHZ   185      P E 2  46.16    7.91
	 CFL  VHZ   185      S E 3  46.16   13.10
	 SME  VHZ   722      P E 3  50.71    8.69
	 SME  VHZ   722      S E 2  50.71   14.62
	 PEC  VHZ   568      P E 3  52.89    9.24
	 PEC  VHZ   568      S E 2  52.89   15.66
	 VPD  VHZ   860      P E 2  53.28    9.53
	 SBB  VHZ   669      P ID1  55.22    9.22
	 SBB  VHZ   669      S E 3  55.22   15.68
	 SKY  VHZ   716      P E 3  66.14   10.97
	 SKY  VHZ   716      S E 3  66.14   18.89
	 HYS  VHZ   399      P ID0  67.95   11.34
	 ELS  VHZ   297      P IU1  68.28   11.36
	 ELS  VHZ   297      S E 3  68.28   19.39
	 HOD  VHZ   395      P ID1  70.02   11.65
	 HOD  VHZ   395      S E 3  70.02   20.15
	 RAY  VHZ   633      P E 2  70.55   12.25
	 WIN  VHZ   895      P E 2  74.86   12.19
	 WIN  VHZ   895      S E 3  74.86   21.15
	 HMT  VHZ   392      P E 2  77.83   12.86
	 HMT  VHZ   392      S E 2  77.83   21.83
	 POB  VHZ   605      P E 2  84.44   13.82
	 POB  VHZ   605      S E 3  84.44   24.34
	 OLY  VHZ   515      P E 2  99.21   16.31
2000/08/01 18:34:04.3 L 1.4 h  33.896 -116.885  19.2 C 9159050   8  63  0  0
	 RAY  VHZ   633      P E 3  17.07    4.29
	 POB  VHZ   605      P IU0  23.52    4.93
	 POB  VHZ   605      S E 2  23.52    8.60
	 HMT  VHZ   392      P IU1  23.52    4.93
	 HMT  VHZ   392      S E 3  23.52    8.24
	 SKY  VHZ   716      P E 2  24.45    5.04
	 WIN  VHZ   895      P E 2  31.10    6.06
	 WIN  VHZ   895      S E 3  31.10   10.38
2000/08/01 18:39:07.1 L 2.3 l  34.609 -116.302   0.9 A 9159051  25 107  0  0
	 RAG  VHZ  1034      P ID1  16.13    3.02
	 HDB  VHZ  1032      P IU1  23.18    4.42
	 CDY  VHZ   184      P IU1  24.79    4.47
	 CDY  VHZ   184      S E 3  24.79    7.85
	 RMM  VHZ   647      P ID1  29.97    5.42
	 TPM  VHZ  1033      P ID1  34.08    6.12
	 GTM  VHZ   377      P IU1  35.31    6.13
	 RMR  VHZ   654      P E 2  50.79    8.82
	 RMR  VHZ   654      S E 3  50.79   14.73
	 SIL  VHZ   711      P ID1  56.47    9.75
	 SIL  VHZ   711      S E 3  56.47   17.21
	 TPC  VHZ   814      P IU1  60.62   10.57
	 GRP  VHZ   355      P ID1  67.66   11.34
	 EW2  VHZ  1011      P IU1  74.99   12.79
	 BTL  VHZ   170      P ID1  75.73   13.05
	 BTL  VHZ   170      S E 3  75.73   22.03
	 RAY  VHZ   633      P E 2  79.11   13.69
	 HOD  VHZ   395      P E 2  90.83   15.45
	 BLK  VHZ   143      P IU1 100.01   16.97
	 CTW  VHZ   237      P E 2 110.92   18.94
	 HAY  VHZ   389      P E 3 117.42   20.21
	 POB  VHZ   605      P E 2 117.47   19.87
	 HYS  VHZ   399      P IU1 120.29   20.16
	 BC3  VHZ   137      P E 3 131.84   22.12
	0299    C 65535      P IU1 11391.06    9.99
2000/08/01 18:43:51.4 L 1.5 c  34.336 -116.474   6.0 C 9159053  12  87  0  0
	 GTM  VHZ   377      P ID1  11.81    2.26
	 GTM  VHZ   377      S E 2  11.81    4.18
	 RMR  VHZ   654      P IU1  16.63    3.11
	 SIL  VHZ   711      S E 3  32.61    9.22
	 RMM  VHZ   647      P IU1  36.93    6.33
	 RAY  VHZ   633      P IU1  45.59    7.82
	 TPC  VHZ   814      P E 2  46.78    7.78
	 TPC  VHZ   814      S E 2  46.78   13.61
	 CDY  VHZ   184      P E 3  56.37    9.44
	 HMT  VHZ   392      P E 2  85.15   14.17
	 GRP  VHZ   355      P E 3  95.42   16.28
	0299    C 65535      P E 2 11395.78   13.49
2000/08/01 19:23:52.6 L 1.9 c  34.635 -116.281  13.2 B 9159056  14  73  0  0
	 RAG  VHZ  1034      P E 2  13.08    3.01
	 RAG  VHZ  1034      S E 3  13.08    5.20
	 CDY  VHZ   184      P E 2  22.30    4.26
	 CDY  VHZ   184      S E 3  22.30    7.94
	 HDB  VHZ  1032      P ID1  26.03    4.98
	 HDB  VHZ  1032      S E 3  26.03    8.44
	 RMM  VHZ   647      P ID1  31.67    5.60
	 RMM  VHZ   647      S E 2  31.67    9.77
	 TPM  VHZ  1033      P ID1  35.41    6.33
	 RMR  VHZ   654      P E 2  54.27    9.21
	 SIL  VHZ   711      P E 2  59.63   10.09
	 GRP  VHZ   355      P E 2  64.93   11.05
	 SHE  VHZ  1035      P E 2  68.40   10.93
	0299    C 65535      P E 3 11390.22    9.87
2000/08/01 19:43:34.5 L 1.4 c  36.242 -118.241   4.6 C 9159058   8  44  0  0
	 WLH  VHZ   904      P IU0  11.97    1.97
	 WLH  VHZ   904      S E 2  11.97    3.62
	 WMF  VHZ   906      P IU0  38.19    6.63
	 WMF  VHZ   906      S E 2  38.19   11.26
	 WRV  VHZ   912      P ID1  41.49    6.89
	 WNM  VHZ   908      P ID1  54.12    8.59
	 WWP  VHZ   926      P E 2  58.05    9.72
	 WAS  VHZ   877      P E 2  63.21   10.39
2000/08/01 19:53:18.2 L 3.0 l  33.927 -118.359  15.9 A 9159070  60 1026  0  0
	 LAX  HLZ  6105      P IU0   5.40    2.21
	 LAF  HHZ  7738      P ID0   6.91    2.84
	 LCG  HHZ  7753      P IU0   8.34    2.97
	 LCG  HHE  7755      S E 2   8.34    5.59
	 USC  HHZ  1232      P ID0  12.26    3.51
	 USC  HHN  1233      S E 2  12.26    6.41
	 SMS  HHZ  7214      P IU0  13.24    3.50
	 SMS  HHN  7215      S E 2  13.24    6.61
	 SMF  VHZ   723      P IU1  13.27    3.56
	 BVH  HLZ  6069      P E 2  16.93    3.72
	 BVH  HLE  6071      S E 2  16.93    7.29
	 RPV  HHZ  1195      P ID0  20.85    4.36
	 STS  HHE  7537      S E 2  21.22    8.50
	 DJJ  HHZ  8048      P IU0  21.72    4.24
	 DJJ  HHN  8049      S I 1  21.72    7.65
	 GR2  HHZ  7375      P ID1  21.97    4.19
	 GVR  VHZ   381      P ID1  25.92    5.36
	 GVR  VLE   383      S E 3  25.92    9.36
	 TCF  HLZ  6108      P E 3  28.17    5.02
	 RUS  HHZ  7398      P E 2  29.16    5.86
	 RUS  HHN  7399      S E 2  29.16   10.42
	 PAS  VHZ   521      P ID0  30.10    5.20
	 PAS  HHN  1326      S E 2  30.10    9.13
	 TCC  VHZ   789      P ID1  32.68    6.31
	 SAD  VHZ   666      P IU0  33.03    6.11
	 PTD  VHZ   621      P IU1  42.17    7.68
	 MWC  VHZ   493      P ID1  43.09    7.32
	 MWC  HHZ  7021      P ID1  43.41    7.28
	 BLC  VHZ   142      P IU0  45.58    8.16
	 BLC  VHZ   142      S E 3  45.58   14.42
	 TOV  HHZ  7283      P E 2  49.56    8.54
	 SIP  VHZ   714      P IU1  49.64    8.58
	 OAT  VHZ  1031      P IU1  51.97    9.75
	 CFL  VHZ   185      P ID0  54.70    8.99
	 VPD  VHZ   860      P E 2  56.28    9.26
	 XTL  VHZ   931      P ID0  61.49   10.11
	 SLG  VHZ   682      P IU1  68.17   11.34
	 SUN  VHZ   768      P E 2  68.94   11.41
	 CJV  VHZ   200      P ID0  69.88   11.52
	 PLS  VHZ   590      P E 2  70.67   11.41
	 LRR  VHZ   462      P ID0  73.27   12.08
	 HOL  VHZ  1027      P ID0  75.73   12.35
	 WS2  VHZ  1019      P ID0  76.94   13.04
	 LEO  VHZ   439      P ID0  78.40   12.75
	 GAV  VHZ   336      P E 3  79.45   12.81
	 SS2  VHZ   747      P E 3  85.07   14.03
	 ELS  VHZ   297      P E 3  91.29   14.35
	 FOX  VHZ   329      P ID0  91.63   15.02
	 SME  VHZ   722      P E 2  93.16   14.95
	 QAL  VHZ   632      P ID1  97.13   16.14
	 SBB  VHZ   669      P ID1  97.91   15.71
	 CSP  VHZ   235      P E 2 101.05   16.38
	 TPO  VHZ   817      P ID1 106.52   17.33
	 DBM  VHZ   246      P ID0 116.95   19.18
	 OLY  VHZ   515      P ID1 126.98   19.32
	 SSN  VHZ   755      P E 2 130.23   21.52
	0299    C 65535      P ID1 11544.71    7.78
	0299    C 65535      P E 2 11544.71    3.13
	0299    C 65535      S E 2 11544.71    8.62
	0299    C 65535      S I 1 11544.71    5.86
2000/08/01 20:25:57.7 L 1.2 h  34.332 -116.151   1.9 B 9159061   7  54  0  0
	 TPM  VHZ  1033      P ID1   7.22    1.34
	 HDB  VHZ  1032      P IU1  14.66    2.67
	 GTM  VHZ   377      P IU1  19.35    3.54
	 TPC  VHZ   814      P E 3  26.86    5.13
	 TPC  VHZ   814      S E 3  26.86    8.21
	 RMR  VHZ   654      P E 2  41.39    7.45
	 RMR  VHZ   654      S E 3  41.39   12.48
2000/08/01 20:34:56.9 L 1.3 h  34.683 -116.285   7.1 C 9159063  10  69  0  0
	 RAG  VHZ  1034      P ID1  12.32    2.46
	 RAG  VHZ  1034      S E 2  12.32    4.32
	 CDY  VHZ   184      P IU1  17.05    3.16
	 CDY  VHZ   184      S E 3  17.05    5.81
	 HDB  VHZ  1032      P IU1  31.37    5.46
	 HDB  VHZ  1032      S E 3  31.37    9.58
	 RMM  VHZ   647      P E 2  31.59    5.36
	 RMM  VHZ   647      S E 2  31.59    9.45
	 GRP  VHZ   355      P E 3  63.95   10.67
	0299    C 65535      P IU1 11392.37    8.88
2000/08/01 21:00:39.2 L 1.9 l  34.373 -118.558   2.7 A 9159064  22 102  0  0
	 OAT  VHZ  1031      P IU0   6.14    1.07
	 BLC  VHZ   142      P ID0  17.88    3.24
	 BLC  VHZ   142      S E 2  17.88    6.14
	 OAK  VHZ   511      P E 2  20.90    4.30
	 WS2  VHZ  1019      P ID0  24.68    4.32
	 WS2  VHZ  1019      S E 2  24.68    8.37
	 SIP  VHZ   714      P E 2  27.79    5.13
	 SAD  VHZ   666      P E 2  33.96    5.96
	 LEO  VHZ   439      P IU1  36.94    6.39
	 CJV  VHZ   200      P E 2  41.92    7.11
	 PAS  VHZ   521      P E 2  43.53    7.62
	 QAL  VHZ   632      P E 2  44.26    7.72
	 MWC  VHZ   493      P ID1  48.97    8.93
	 CFL  VHZ   185      P ID1  49.44    8.47
	 FOX  VHZ   329      P E 2  51.04    9.10
	 LRR  VHZ   462      P E 2  51.69    8.92
	 SLG  VHZ   682      P E 2  55.16    9.30
	 XTL  VHZ   931      P E 2  64.71   10.96
	 HOL  VHZ  1027      P E 2  66.40   11.08
	 DBM  VHZ   246      P E 2  69.76   11.97
	 BMT  VHZ   150      P E 2  84.96   13.87
	 HYS  VHZ   399      P E 2 106.28   18.02
2000/08/01 21:07:07.5 L 1.5 h  34.463 -116.307   0.0 A 9159065  17 108  0  0
	 HDB  VHZ  1032      P IU1   7.16    1.44
	 GTM  VHZ   377      P ID1  19.26    3.29
	 GTM  VHZ   377      S E 2  19.26    6.34
	 TPM  VHZ  1033      P E 2  23.55    3.98
	 RAG  VHZ  1034      P E 3  28.35    5.01
	 RAG  VHZ  1034      S E 3  28.35    9.20
	 RMM  VHZ   647      P E 3  35.50    6.92
	 RMR  VHZ   654      P E 2  37.28    6.49
	 CDY  VHZ   184      P E 2  40.91    7.41
	 TPC  VHZ   814      P E 2  46.29    8.36
	 TPC  VHZ   814      S E 3  46.29   14.47
	 SIL  VHZ   711      P E 2  49.65    8.72
	 EW2  VHZ  1011      P E 3  58.86   10.50
	 RAY  VHZ   633      P E 3  66.45   11.58
	 BTL  VHZ   170      P E 3  68.32   12.33
	 GRP  VHZ   355      P E 3  74.89   12.94
	0299    C 65535      P E 3 11386.02   12.54
2000/08/01 21:17:45.5 L 1.5 h  34.686 -116.295  11.2 B 9159068  22 127  0  0
	 RAG  VHZ  1034      P IU0  13.24    2.88
	 CDY  VHZ   184      P IU0  16.48    3.30
	 CDY  VHZ   184      S E 2  16.48    6.05
	 RMM  VHZ   647      P ID1  30.72    5.36
	 RMM  VHZ   647      S E 3  30.72    9.35
	 HDB  VHZ  1032      P IU1  31.71    5.64
	 HDB  VHZ  1032      S E 3  31.71    9.61
	 TPM  VHZ  1033      P ID0  40.97    7.02
	 TPM  VHZ  1033      S E 3  40.97   12.51
	 GTM  VHZ   377      P E 3  43.88    7.13
	 GTM  VHZ   377      S E 3  43.88   12.92
	 RMR  VHZ   654      P E 2  58.66    9.77
	 RMR  VHZ   654      S E 3  58.66   17.21
	 SIL  VHZ   711      P E 2  61.82   10.37
	 GRP  VHZ   355      S E 3  64.78   18.73
	 LUC  VHZ   466      P E 3  66.88   11.12
	 TPC  VHZ   814      P E 2  68.39   11.51
	 BTL  VHZ   170      P E 3  81.01   13.62
	 EW2  VHZ  1011      P E 3  83.57   13.86
	 RAY  VHZ   633      P E 3  86.49   14.51
	0299    C 65535      P E 2 11393.35    8.71
	0299    C 65535      S E 3 11393.35   15.48
2000/08/01 21:17:56.0 L 1.5 h  34.971 -116.939   6.9 B 3324776  19 127  0  0
	 FLS  VHZ   323      P E 3   9.23    2.18
	 FLS  VHZ   323      S E 2   9.23    3.49
	 BLK  VHZ   143      P IU1  29.00    5.12
	 HOD  VHZ   395      P E 3  32.01    5.17
	 HOD  VHZ   395      S E 2  32.01    9.27
	 GSC  VHZ   365      P ID1  38.78    6.61
	 GSC  VHZ   365      S E 3  38.78   11.89
	 RMM  VHZ   647      P E 3  46.53    7.77
	 RMM  VHZ   647      S E 2  46.53   13.53
	 LUC  VHZ   466      P E 2  57.45    9.56
	 SBK  VHZ   681      P IU1  60.56   10.15
	 SIL  VHZ   711      P E 3  70.03   11.40
	 SIL  VHZ   711      S E 2  70.03   20.21
	 XMS  VHZ   930      P E 3  72.84   11.65
	 EL2  VHZ   942      P E 3  81.41   13.33
	 TAB  VHZ   787      P E 3  94.73   15.73
	 HOL  VHZ  1027      P IU1 101.13   16.58
	 TPM  VHZ  1033      S E 3 104.01   29.28
	0299    C 65535      P E 2 11459.95    5.00
2000/08/01 22:08:09.6 L 1.3 h  34.806 -116.276   8.1 A 9159072  12  46  0  0
	 CDY  VHZ   184      P IU0   6.24    1.75
	 CDY  VHZ   184      S E 2   6.24    3.18
	 RAG  VHZ  1034      P E 2  17.87    3.18
	 RAG  VHZ  1034      S E 2  17.87    5.75
	 RMM  VHZ   647      P E 2  36.83    6.41
	 RMM  VHZ   647      S E 2  36.83   10.68
	 TPM  VHZ  1033      P E 2  52.44    8.83
	 TPM  VHZ  1033      S E 2  52.44   15.48
	 GRP  VHZ   355      P E 2  61.67   10.15
	 RMR  VHZ   654      P E 2  71.53   11.78
	0299    C 65535      P IU1 11396.23    7.43
	0299    C 65535      S E 2 11396.23   12.48
2000/08/01 22:31:55.6 L 1.8 l  33.793 -116.091   3.0 A 9159073  35  86  0  0
	 FRG  VHZ   330      P IU0   4.78    1.00
	 MEC  VHZ   472      P ID0  18.43    3.34
	 MEC  VHZ   472      S E 3  18.43    6.12
	 CTW  VHZ   237      P IU0  23.93    4.45
	 EW2  VHZ  1011      P IU1  33.52    6.10
	 EW2  VHZ  1011      S E 2  33.52   10.36
	 TPC  VHZ   814      P ID0  34.98    6.02
	 TPC  VHZ   814      S E 2  34.98   10.65
	 MIR  VHZ   474      P ID0  41.91    7.28
	 MIR  VHZ   474      S E 3  41.91   13.10
	 PSP  VHZ   620      P ID1  42.28    7.24
	 PSP  VHZ   620      S E 2  42.28   12.48
	 HAY  VHZ   389      P IU1  42.75    7.45
	 BAT  VHZ   133      P E 2  43.75    7.86
	 BAT  VHZ   133      S E 2  43.75   13.53
	 FRK  VHZ   332      P E 2  60.25   10.36
	 SHE  VHZ  1035      S E 3  60.56   18.28
	 BC3  VHZ   137      P ID1  60.78   10.78
	 TPM  VHZ  1033      P E 2  63.35   10.82
	 RMR  VHZ   654      P IU0  64.66   11.32
	 RAY  VHZ   633      P E 2  71.90   12.34
	 POB  VHZ   605      P IU1  77.69   13.24
	 HMT  VHZ   392      P IU1  84.68   14.39
	 HMT  VLN   394      P E 2  84.68   13.92
	 HMT  VHZ   392      S E 3  84.68   24.60
	 BAC  VHZ   123      P IU0  89.82   15.08
	 BAC  VHZ   123      S E 2  89.82   26.00
	 SKY  VHZ   716      P E 2  93.69   15.78
	 WIN  VHZ   895      P E 2  94.15   15.94
	 JUL  VHZ   424      P E 2  95.81   16.23
	 JUL  VHZ   424      S E 2  95.81   27.56
	 LTC  VHZ   464      P ID1  99.22   16.98
